"GEO_ID","NAME","C23002I_001E","C23002I_001M","C23002I_002E","C23002I_002M","C23002I_003E","C23002I_003M","C23002I_004E","C23002I_004M","C23002I_005E","C23002I_005M","C23002I_006E","C23002I_006M","C23002I_007E","C23002I_007M","C23002I_008E","C23002I_008M","C23002I_009E","C23002I_009M","C23002I_010E","C23002I_010M","C23002I_011E","C23002I_011M","C23002I_012E","C23002I_012M","C23002I_013E","C23002I_013M","C23002I_014E","C23002I_014M","C23002I_015E","C23002I_015M","C23002I_016E","C23002I_016M","C23002I_017E","C23002I_017M","C23002I_018E","C23002I_018M","C23002I_019E","C23002I_019M","C23002I_020E","C23002I_020M","C23002I_021E","C23002I_021M","C23002I_022E","C23002I_022M","C23002I_023E","C23002I_023M","C23002I_024E","C23002I_024M","C23002I_025E","C23002I_025M","C23002I_026E","C23002I_026M","C23002I_027E","C23002I_027M"
"5001600US0401","Congressional District 1 (116th Congress), Arizona","121458","1713","63435","1269","56848","1256","38648","1274","84","63","38564","1280","35391","1212","3173","475","18200","945","6587","352","960","189","936","190","24","23","5627","333","58023","1099","50556","1108","32526","1321","38","52","32488","1328","29878","1315","2610","439","18030","970","7467","367","974","184","962","186","12","14","6493","421"
"5001600US0639","Congressional District 39 (116th Congress), California","183555","2737","88847","1966","80369","1971","66592","1696","107","73","66485","1700","62175","1783","4310","542","13777","814","8478","536","2011","257","1942","249","69","38","6467","504","94708","1866","82657","1638","56943","1590","9","14","56934","1587","53023","1580","3911","452","25714","1238","12051","722","1429","292","1410","289","19","17","10622","648"
"5001600US0651","Congressional District 51 (116th Congress), California","378607","3112","185358","2296","166297","2306","122414","2107","2551","761","119863","2041","105797","1894","14066","853","43883","1499","19061","659","3037","366","2848","365","189","113","16024","617","193249","1939","167396","1928","105764","1814","564","175","105200","1800","92191","1638","13009","960","61632","1545","25853","674","2500","334","2240","291","260","138","23353","703"
"5001600US5301","Congressional District 1 (116th Congress), Washington","43640","1731","22284","1036","21059","1045","17229","941","55","46","17174","931","16413","863","761","248","3830","473","1225","215","356","135","356","135","0","28","869","226","21356","1084","19869","1017","13441","807","14","22","13427","807","12403","780","1024","269","6428","558","1487","240","217","107","186","99","31","34","1270","244"
"5001600US1703","Congressional District 3 (116th Congress), Illinois","160894","2953","82223","1809","75774","1782","63548","1680","11","17","63537","1683","59059","1607","4478","537","12226","836","6449","460","1009","189","971","186","38","47","5440","410","78671","1731","71406","1652","47277","1402","0","26","47277","1402","42468","1357","4809","472","24129","958","7265","531","639","164","616","161","23","33","6626","509"
"5001600US0403","Congressional District 3 (116th Congress), Arizona","343238","3503","167705","2200","151547","2233","116715","2073","637","237","116078","2112","106887","2074","9191","744","34832","1569","16158","446","2980","331","2718","299","262","110","13178","513","175533","2135","154317","2038","97658","1616","95","83","97563","1626","87547","1677","10016","713","56659","1516","21216","629","1902","296","1841","296","61","57","19314","578"
"5001600US3614","Congressional District 14 (116th Congress), New York","271898","3373","138943","2424","125626","2466","103705","2335","14","16","103691","2335","97767","2219","5924","639","21921","1048","13317","707","2731","385","2558","333","173","129","10586","647","132955","2001","112554","1962","75264","1690","0","28","75264","1690","69358","1712","5906","559","37290","1444","20401","897","2570","396","2325","374","245","115","17831","819"
"5001600US4821","Congressional District 21 (116th Congress), Texas","177775","3466","87393","2278","79439","2231","65728","2067","393","125","65335","2082","62436","2012","2899","539","13711","1044","7954","635","2288","334","2235","331","53","38","5666","536","90382","2233","79860","2162","57560","1851","171","150","57389","1837","54967","1832","2422","408","22300","1167","10522","554","1601","224","1552","215","49","49","8921","597"
"5001600US3627","Congressional District 27 (116th Congress), New York","13790","847","8131","662","7718","661","4493","674","35","41","4458","670","4084","648","374","130","3225","332","413","125","74","46","74","46","0","28","339","112","5659","374","5189","380","3206","342","0","28","3206","342","2890","326","316","121","1983","206","470","118","31","30","31","30","0","28","439","108"
"5001600US3624","Congressional District 24 (116th Congress), New York","21155","129","10834","98","10160","98","6685","268","7","11","6678","269","5919","299","759","174","3475","298","674","36","156","55","156","55","0","28","518","68","10321","103","9574","106","6201","344","0","28","6201","344","5493","335","708","178","3373","328","747","41","106","47","106","47","0","28","641","58"
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","20649","1094","10984","719","10662","731","9438","650","0","20","9438","650","8904","639","534","231","1224","257","322","95","100","62","100","62","0","20","222","79","9665","583","9223","569","6822","534","0","20","6822","534","6544","547","278","123","2401","437","442","134","75","48","75","48","0","20","367","133"
"5001600US1807","Congressional District 7 (116th Congress), Indiana","52040","885","27557","567","26544","574","22902","703","39","39","22863","710","21737","649","1126","273","3642","411","1013","40","255","92","234","83","21","36","758","98","24483","494","23600","509","14272","638","0","27","14272","638","13271","615","1001","291","9328","667","883","113","184","96","174","93","10","15","699","145"
"5001600US2103","Congressional District 3 (116th Congress), Kentucky","26939","175","14334","132","13549","131","12208","237","40","64","12168","245","11701","301","467","187","1341","237","785","2","263","93","256","92","7","11","522","93","12605","101","11796","102","8488","351","16","18","8472","350","7878","328","594","155","3308","329","809","4","82","52","82","52","0","27","727","52"
"5001600US4822","Congressional District 22 (116th Congress), Texas","159319","2736","78507","1725","72513","1656","60498","1895","42","44","60456","1885","57548","1911","2908","520","12015","1279","5994","375","1628","327","1404","243","224","240","4366","406","80812","1617","72966","1648","46837","1708","15","23","46822","1705","44140","1703","2682","543","26129","1514","7846","518","870","267","825","259","45","42","6976","509"
"5001600US5102","Congressional District 2 (116th Congress), Virginia","42659","686","22573","536","21644","543","19019","570","4818","571","14201","737","13393","695","808","213","2625","385","929","84","267","112","267","112","0","28","662","104","20086","390","18737","380","12487","591","1230","277","11257","525","10475","553","782","232","6250","528","1349","76","166","60","166","60","0","28","1183","91"
"5001600US0632","Congressional District 32 (116th Congress), California","338213","3414","166385","2296","148547","2335","119990","2122","114","66","119876","2134","111552","2065","8324","670","28557","1042","17838","644","3661","337","3457","317","204","115","14177","575","171828","2207","148082","2153","96391","1984","0","29","96391","1984","89008","1858","7383","588","51691","1257","23746","728","2636","325","2487","298","149","96","21110","742"
"5001600US0902","Congressional District 2 (116th Congress), Connecticut","42285","692","22460","455","21240","437","15011","553","696","195","14315","581","13118","575","1197","262","6229","526","1220","71","314","99","306","97","8","17","906","105","19825","408","18250","422","13430","495","78","87","13352","511","11822","503","1530","284","4820","415","1575","114","224","117","224","117","0","29","1351","134"
"5001600US0615","Congressional District 15 (116th Congress), California","126507","1919","63778","1244","58233","1204","48986","1212","91","68","48895","1225","46807","1185","2088","373","9247","620","5545","397","788","197","719","149","69","78","4757","394","62729","1157","55580","1126","37050","1070","6","10","37044","1069","35500","1074","1544","269","18530","911","7149","377","872","195","872","195","0","29","6277","400"
"5001600US4833","Congressional District 33 (116th Congress), Texas","339155","3720","176347","2555","164795","2510","141180","2546","55","57","141125","2547","135019","2432","6106","590","23615","1082","11552","660","2789","372","2681","366","108","58","8763","612","162808","2263","149832","2323","87271","2363","22","29","87249","2369","80272","2170","6977","601","62561","1624","12976","643","1558","253","1473","243","85","74","11418","655"
"5001600US3712","Congressional District 12 (116th Congress), North Carolina","82926","1082","42413","600","40755","595","36653","590","17","25","36636","589","35344","657","1292","290","4102","392","1658","91","558","127","482","116","76","67","1100","133","40513","655","38251","632","25592","871","0","29","25592","871","22674","852","2918","361","12659","722","2262","139","403","157","299","125","104","112","1859","194"
"5001600US2205","Congressional District 5 (116th Congress), Louisiana","12875","536","7607","394","7046","408","4133","366","41","52","4092","371","3956","398","136","80","2913","331","561","119","200","72","192","75","8","18","361","119","5268","331","4590","305","2390","334","51","69","2339","330","2162","322","177","104","2200","304","678","130","69","54","56","49","13","22","609","139"
"5001600US0603","Congressional District 3 (116th Congress), California","153716","1530","78820","951","72462","901","56276","902","668","159","55608","869","51457","1036","4151","562","16186","783","6358","308","1303","229","1291","226","12","20","5055","361","74896","971","67646","937","43668","1063","141","78","43527","1068","40196","1097","3331","383","23978","965","7250","329","772","200","725","193","47","39","6478","346"
"5001600US4806","Congressional District 6 (116th Congress), Texas","120780","2547","60082","1564","56476","1533","47848","1538","76","67","47772","1534","45512","1580","2260","461","8628","702","3606","357","858","188","810","178","48","44","2748","320","60698","1439","56418","1266","36299","1332","7","11","36292","1330","34741","1280","1551","284","20119","1100","4280","450","784","217","745","210","39","47","3496","414"
"5001600US1218","Congressional District 18 (116th Congress), Florida","89749","1910","45734","1119","40940","1155","34066","1208","102","97","33964","1208","32409","1238","1555","359","6874","774","4794","257","1115","219","1025","218","90","66","3679","286","44015","1108","37685","1012","25039","1024","0","31","25039","1024","23156","1099","1883","430","12646","842","6330","348","611","211","609","206","2","28","5719","393"
"5001600US2002","Congressional District 2 (116th Congress), Kansas","31653","255","16382","248","15157","244","11300","344","210","103","11090","353","10595","379","495","126","3857","339","1225","131","362","94","347","87","15","21","863","143","15271","261","13770","244","9909","423","52","42","9857","423","9230","397","627","236","3861","408","1501","87","275","94","229","91","46","49","1226","129"
"5001600US2105","Congressional District 5 (116th Congress), Kentucky","5673","455","3424","373","3160","380","1779","292","0","27","1779","292","1579","260","200","144","1381","244","264","118","26","33","26","33","0","27","238","116","2249","304","2011","292","990","214","0","27","990","214","849","222","141","86","1021","304","238","93","54","62","54","62","0","27","184","80"
"5001600US3703","Congressional District 3 (116th Congress), North Carolina","39583","415","23078","320","22305","334","19782","479","7233","552","12549","720","11717","698","832","252","2523","372","773","149","274","106","244","91","30","45","499","143","16505","286","15657","292","10128","455","839","247","9289","502","7817","521","1472","430","5529","509","848","112","159","71","140","70","19","28","689","106"
"5001600US3707","Congressional District 7 (116th Congress), North Carolina","46382","786","25394","493","24329","531","20456","598","335","137","20121","641","18698","724","1423","337","3873","518","1065","211","427","184","427","184","0","29","638","186","20988","427","19794","425","11261","621","31","25","11230","617","10028","589","1202","266","8533","636","1194","156","187","81","179","81","8","13","1007","176"
"5001600US4807","Congressional District 7 (116th Congress), Texas","170587","4177","86872","2903","82160","2757","71805","2387","12","20","71793","2385","68778","2434","3015","589","10355","1147","4712","563","2062","359","1798","346","264","158","2650","444","83715","2206","77612","2028","50894","1745","0","31","50894","1745","48343","1764","2551","472","26718","1533","6103","621","1257","313","1257","313","0","31","4846","571"
"5001600US3708","Congressional District 8 (116th Congress), North Carolina","51242","754","26873","505","25708","515","22231","624","4739","398","17492","621","16310","597","1182","286","3477","455","1165","121","218","87","218","87","0","29","947","132","24369","472","22866","457","13984","590","623","178","13361","592","11876","610","1485","251","8882","628","1503","129","203","78","169","80","34","37","1300","146"
"5001600US1227","Congressional District 27 (116th Congress), Florida","458231","3726","217848","2481","179374","2460","149133","2383","139","85","148994","2404","142580","2449","6414","787","30241","1248","38474","1097","9144","702","8888","675","256","113","29330","1024","240383","2693","181833","2467","129155","2436","6","12","129149","2433","122381","2440","6768","752","52678","1799","58550","1245","7020","543","6872","547","148","73","51530","1301"
"5001600US5105","Congressional District 5 (116th Congress), Virginia","18922","612","9858","514","9455","518","7130","283","94","81","7036","297","6686","319","350","143","2325","474","403","116","142","79","142","79","0","28","261","101","9064","346","8409","381","4968","403","32","43","4936","398","4632","396","304","97","3441","479","655","149","70","44","59","38","11","19","585","142"
"5001600US3502","Congressional District 2 (116th Congress), New Mexico","279972","972","138959","660","120150","665","85002","1129","747","263","84255","1135","76558","1327","7697","751","35148","1198","18809","131","2895","336","2715","313","180","114","15914","368","141013","572","119087","550","73203","1461","57","38","73146","1464","67441","1596","5705","660","45884","1417","21926","174","2923","348","2813","339","110","104","19003","365"
"5001600US4002","Congressional District 2 (116th Congress), Oklahoma","24025","202","12998","156","12262","172","9187","283","22","30","9165","288","8641","297","524","109","3075","262","736","112","176","58","159","56","17","18","560","98","11027","145","10343","172","5879","235","0","22","5879","235","5325","243","554","115","4464","266","684","102","89","42","84","39","5","7","595","95"
"5001600US7298","Resident Commissioner District (at Large) (116th Congress), Puerto Rico","2761121","2200","1293246","1398","1017537","1408","615383","4021","1026","250","614357","4040","507711","4146","106646","2288","402154","4033","275709","399","25449","1037","23903","1058","1546","268","250260","1107","1467875","1414","1109042","1321","566182","3961","214","91","565968","3959","467144","4368","98824","2519","542860","3925","358833","445","16523","708","15330","700","1193","204","342310","844"
"5001600US5107","Congressional District 7 (116th Congress), Virginia","37609","818","19633","481","18932","478","16324","475","135","104","16189","493","15481","535","708","193","2608","375","701","147","189","77","189","77","0","28","512","147","17976","488","16909","476","11626","530","5","8","11621","531","10480","588","1141","317","5283","444","1067","118","208","97","208","97","0","28","859","142"
"5001600US1223","Congressional District 23 (116th Congress), Florida","230536","3152","108035","2078","94324","2104","78953","2001","258","141","78695","2044","75290","2000","3405","508","15371","1310","13711","781","3506","441","3232","446","274","122","10205","720","122501","2068","101898","1853","72959","1723","28","31","72931","1726","68208","1630","4723","560","28939","1427","20603","852","2393","427","2249","415","144","91","18210","766"
