"GEO_ID","NAME","B23006_001E","B23006_001M","B23006_002E","B23006_002M","B23006_003E","B23006_003M","B23006_004E","B23006_004M","B23006_005E","B23006_005M","B23006_006E","B23006_006M","B23006_007E","B23006_007M","B23006_008E","B23006_008M","B23006_009E","B23006_009M","B23006_010E","B23006_010M","B23006_011E","B23006_011M","B23006_012E","B23006_012M","B23006_013E","B23006_013M","B23006_014E","B23006_014M","B23006_015E","B23006_015M","B23006_016E","B23006_016M","B23006_017E","B23006_017M","B23006_018E","B23006_018M","B23006_019E","B23006_019M","B23006_020E","B23006_020M","B23006_021E","B23006_021M","B23006_022E","B23006_022M","B23006_023E","B23006_023M","B23006_024E","B23006_024M","B23006_025E","B23006_025M","B23006_026E","B23006_026M","B23006_027E","B23006_027M","B23006_028E","B23006_028M","B23006_029E","B23006_029M"
"5001600US0636","Congressional District 36 (116th Congress), California","359483","2167","75161","1874","46778","1751","0","29","46778","1751","42042","1642","4736","555","28383","1181","109056","2470","78418","2113","127","86","78291","2104","70835","2023","7456","605","30638","1433","111848","2451","80263","2114","134","85","80129","2109","74357","2064","5772","476","31585","1085","63418","1711","48656","1673","66","60","48590","1672","45958","1565","2632","398","14762","836"
"5001600US0638","Congressional District 38 (116th Congress), California","378717","2166","63947","1639","40585","1253","0","29","40585","1253","37922","1210","2663","336","23362","1073","100953","2443","74931","2121","23","24","74908","2124","70842","2063","4066","423","26022","1017","121244","2535","97744","2395","163","83","97581","2405","93139","2321","4442","448","23500","940","92573","2045","79630","1798","98","75","79532","1805","76974","1799","2558","299","12943","714"
"5001600US0639","Congressional District 39 (116th Congress), California","391090","2188","38738","1809","25649","1351","0","29","25649","1351","23872","1270","1777","305","13089","933","67501","1999","50543","1579","39","41","50504","1578","47207","1571","3297","442","16958","897","116296","2547","92572","2333","92","60","92480","2325","88385","2205","4095","511","23724","1040","168555","2318","140975","2076","72","52","140903","2071","135096","1995","5807","529","27580","1141"
"5001600US0641","Congressional District 41 (116th Congress), California","381242","2599","88095","2287","57295","1912","0","29","57295","1912","53144","1731","4151","480","30800","1218","110927","2497","84167","2441","53","53","84114","2442","76865","2340","7249","653","26760","1224","116716","2259","91183","2147","296","125","90887","2135","84787","2082","6100","512","25533","1093","65504","1935","55283","1703","66","47","55217","1700","52559","1548","2658","437","10221","709"
"5001600US0642","Congressional District 42 (116th Congress), California","413290","2802","51823","1885","31114","1483","0","29","31114","1483","28357","1472","2757","418","20709","1234","102086","2972","74160","2510","508","153","73652","2507","68512","2427","5140","652","27926","1309","151081","2461","117297","2196","1143","266","116154","2126","109096","2066","7058","569","33784","1609","108300","2569","91737","2325","443","144","91294","2323","87723","2284","3571","454","16563","911"
"5001600US0644","Congressional District 44 (116th Congress), California","369952","3107","126337","2016","83205","1607","0","29","83205","1607","76215","1504","6990","647","43132","1065","98471","2688","74196","2365","38","33","74158","2364","68636","2239","5522","523","24275","974","98163","2153","79040","1808","131","62","78909","1798","73243","1639","5666","574","19123","1146","46981","1413","40447","1278","80","34","40367","1280","38515","1280","1852","271","6534","604"
"5001600US0646","Congressional District 46 (116th Congress), California","389813","2420","122224","2474","88533","2113","0","29","88533","2113","84579","2024","3954","443","33691","1097","93587","2551","72553","2396","10","14","72543","2394","68130","2292","4413","445","21034","952","99633","2360","81152","1979","26","42","81126","1979","77373","1913","3753","408","18481","998","74369","1703","65115","1711","23","29","65092","1714","62810","1658","2282","322","9254","714"
"5001600US0647","Congressional District 47 (116th Congress), California","395611","3050","68534","2272","45855","1846","0","29","45855","1846","43012","1753","2843","342","22679","1115","73550","2077","55118","1729","37","33","55081","1732","51812","1618","3269","372","18432","1013","123419","2412","98828","2308","191","112","98637","2305","93653","2356","4984","464","24591","1054","130108","2125","113397","2028","63","49","113334","2022","109383","1937","3951","395","16711","821"
"5001600US0649","Congressional District 49 (116th Congress), California","383783","3170","36125","1849","25694","1678","0","29","25694","1678","24421","1593","1273","326","10431","917","60459","2297","45524","1981","2643","648","42881","1922","40615","1860","2266","389","14935","1101","114850","2824","89468","2440","3842","724","85626","2350","81611","2355","4015","528","25382","1215","172349","2803","144356","2747","2382","412","141974","2703","136844","2604","5130","511","27993","1235"
"5001600US0651","Congressional District 51 (116th Congress), California","372321","2671","99517","2158","61403","1713","52","61","61351","1733","54194","1520","7157","677","38114","1389","98245","2123","69843","1825","1147","246","68696","1794","62499","1683","6197","650","28402","1159","118418","2552","91604","2381","3422","484","88182","2388","80841","2340","7341","732","26814","1059","56141","1931","47183","1833","1550","365","45633","1738","42951","1694","2682","450","8958","639"
"5001600US0652","Congressional District 52 (116th Congress), California","430487","3088","17387","1146","10563","885","24","30","10539","884","9620","817","919","285","6824","718","44657","1636","33203","1469","1464","334","31739","1396","29715","1350","2024","399","11454","830","108229","2238","85419","2102","4430","636","80989","2096","76195","2002","4794","627","22810","1054","260214","2900","221559","2776","4256","606","217303","2740","209743","2758","7560","737","38655","1477"
"5001600US2903","Congressional District 3 (116th Congress), Missouri","411562","1648","33642","1355","20056","1099","0","26","20056","1099","18226","1095","1830","323","13586","772","123228","2497","91539","2173","0","26","91539","2173","87908","2105","3631","533","31689","1204","140218","2423","114266","2281","245","100","114021","2310","110332","2251","3689","417","25952","1050","114474","2258","100803","2234","80","49","100723","2235","98622","2256","2101","383","13671","752"
"5001600US2906","Congressional District 6 (116th Congress), Missouri","393139","1600","28945","1114","15591","846","0","26","15591","846","14146","852","1445","268","13354","770","123155","1980","90070","1862","28","17","90042","1860","86742","1840","3300","314","33085","908","121724","2293","98287","1945","269","95","98018","1946","94962","1941","3056","429","23437","935","119315","2335","105046","2187","455","110","104591","2170","102950","2177","1641","271","14269","668"
"5001600US2908","Congressional District 8 (116th Congress), Missouri","373403","809","52320","1526","23988","1083","0","26","23988","1083","20526","989","3462","500","28332","1037","138732","2309","90202","2163","58","53","90144","2159","84435","2077","5709","571","48530","1426","118563","1947","87792","1888","275","164","87517","1903","84001","1840","3516","382","30771","1130","63788","1865","52699","1714","107","56","52592","1699","51553","1691","1039","229","11089","781"
"5001600US3102","Congressional District 2 (116th Congress), Nebraska","349808","606","30917","1064","21371","966","0","22","21371","966","19678","894","1693","259","9546","566","65357","1607","50779","1438","94","69","50685","1428","48436","1390","2249","331","14578","805","107220","1638","90021","1588","463","131","89558","1601","87039","1570","2519","317","17199","845","146314","2057","130902","1983","1070","204","129832","2032","127599","2027","2233","308","15412","695"
"5001600US3201","Congressional District 1 (116th Congress), Nevada","373164","3453","87109","2211","61753","1860","13","22","61740","1861","56911","1695","4829","528","25356","984","123027","2747","92648","2406","14","18","92634","2402","84634","2293","8000","694","30379","1208","108954","2119","84026","2100","125","92","83901","2120","76416","1924","7485","754","24928","1152","54074","1456","44115","1344","87","48","44028","1355","41714","1366","2314","324","9959","650"
"5001600US3204","Congressional District 4 (116th Congress), Nevada","381205","2669","56109","1731","36650","1515","0","29","36650","1515","33904","1489","2746","355","19459","949","112754","2575","79893","2292","99","64","79794","2291","72885","2212","6909","697","32861","1223","133803","2394","103024","2189","2168","375","100856","2228","95164","2086","5692","490","30779","1285","78539","2189","65693","1915","1527","282","64166","1837","61552","1753","2614","317","12846","954"
"5001600US3302","Congressional District 2 (116th Congress), New Hampshire","357901","1180","21351","1075","13129","848","0","27","13129","848","12394","813","735","171","8222","672","98020","1838","75199","1650","104","65","75095","1646","71919","1613","3176","391","22821","1048","106477","1926","88888","1669","117","59","88771","1664","85939","1662","2832","322","17589","945","132053","2002","115047","1911","94","52","114953","1909","112614","1886","2339","292","17006","800"
"5001600US3403","Congressional District 3 (116th Congress), New Jersey","382844","1049","19376","1108","11281","737","24","28","11257","738","10276","697","981","232","8095","880","106883","1768","80149","1702","322","92","79827","1691","74147","1761","5680","504","26734","1464","115661","2106","93238","2192","1652","287","91586","2116","86809","2076","4777","494","22423","1091","140924","2248","123932","2102","1073","232","122859","2101","118809","2115","4050","382","16992","816"
"5001600US3406","Congressional District 6 (116th Congress), New Jersey","399093","1326","37677","1510","26357","1255","7","10","26350","1255","24590","1252","1760","326","11320","765","101065","2343","75417","2235","10","16","75407","2234","70785","2275","4622","464","25648","1081","92298","2221","76443","1994","76","65","76367","1987","72538","1935","3829","437","15855","847","168053","2679","142965","2429","54","39","142911","2428","137750","2455","5161","525","25088","1012"
"5001600US3408","Congressional District 8 (116th Congress), New Jersey","448260","2314","76185","2323","54342","1869","44","51","54298","1866","50531","1818","3767","481","21843","1085","122585","2425","95120","2201","3","5","95117","2200","87315","2117","7802","682","27465","1149","88817","1908","74380","1744","50","44","74330","1745","70074","1795","4256","496","14437","835","160673","2494","143872","2343","109","52","143763","2337","139294","2280","4469","399","16801","738"
"5001600US3411","Congressional District 11 (116th Congress), New Jersey","390858","1597","12883","872","8700","761","0","28","8700","761","7980","748","720","149","4183","380","70187","1784","55837","1626","19","29","55818","1624","52900","1585","2918","410","14350","751","78335","1790","65109","1717","53","45","65056","1713","61878","1648","3178","386","13226","763","229453","2294","201628","2178","70","62","201558","2172","195502","2239","6056","526","27825","964"
